opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
BMQYRJC7,Anna Snelling,GTX Plus Pro,Codehow,Won,10/21/2017,12/16/2017,5543.00 
6ALPIXB7,Cassey Cress,GTX Plus Basic,Donware,Lost,10/21/2017,11/29/2017,0.00 
5NVTQW38,Cecily Lampkin,GTX Plus Basic,Streethex,Lost,10/21/2017,10/28/2017,0.00 
IOUUN8LM,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,10/21/2017,10/27/2017,0.00 
3EZLRW47,Darcel Schlecht,GTXPro,Bioholding,Lost,10/21/2017,10/31/2017,0.00 
09AILR04,Darcel Schlecht,GTXPro,Statholdings,Won,10/21/2017,10/29/2017,4732.00 
KSYI5DDW,Darcel Schlecht,MG Special,Codehow,Won,10/21/2017,11/7/2017,55.00 
W4R2C7N9,Donn Cantrell,GTX Basic,Xx-zobam,Lost,10/21/2017,10/30/2017,0.00 
KY1CESUN,Donn Cantrell,GTX Plus Pro,The New York Inquirer,Lost,10/21/2017,10/29/2017,0.00 
M4EHG2ZB,Gladys Colclough,MG Special,Konmatfix,Won,10/21/2017,10/30/2017,52.00 
DLAMSRVT,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Lost,10/21/2017,10/22/2017,0.00 
PZNZD22T,Kami Bicknell,GTX Basic,Doncon,Lost,10/21/2017,12/14/2017,0.00 
FVCN0HQ9,Kary Hendrixson,GTX Basic,Cheers,Lost,10/21/2017,10/23/2017,0.00 
A0FVQ8KO,Kary Hendrixson,GTX Basic,Labdrill,Won,10/21/2017,10/27/2017,575.00 
6KGX67OZ,Maureen Marcano,GTX Basic,Green-Plus,Lost,10/21/2017,10/30/2017,0.00 
BXXGLPD7,Niesha Huffines,MG Special,Domzoom,Lost,10/21/2017,11/1/2017,0.00 
MHF6GSB6,Reed Clapper,MG Advanced,Plussunin,Won,10/21/2017,10/29/2017,3612.00 
TFILI4TE,Violet Mclelland,MG Special,Zathunicon,Lost,10/21/2017,10/25/2017,0.00 
4P0SDD91,Wilburn Farren,GTXPro,Iselectrics,Won,10/21/2017,12/15/2017,4970.00 
ZZ4X9VN3,Wilburn Farren,MG Advanced,Ganjaflex,Won,10/21/2017,10/31/2017,2995.00 
0J3UU8PZ,Boris Faz,GTX Basic,Zathunicon,Won,10/22/2017,12/30/2017,546.00 
UYPF6FZ3,Boris Faz,GTX Plus Basic,Gekko & Co,Won,10/22/2017,12/20/2017,1184.00 
2HKRINHL,Cassey Cress,GTX Plus Pro,Plussunin,Won,10/22/2017,10/24/2017,5500.00 
G5JXIYRO,Cecily Lampkin,MG Advanced,Domzoom,Won,10/22/2017,10/24/2017,3616.00 
4MXSHU7X,Corliss Cosme,GTK 500,Kan-code,Lost,10/22/2017,11/30/2017,0.00 
H4FIU51C,Daniell Hammack,MG Advanced,Mathtouch,Lost,10/22/2017,10/26/2017,0.00 
CC2ICRAG,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,10/22/2017,12/29/2017,1087.00 
RDC531P5,Darcel Schlecht,GTXPro,Inity,Won,10/22/2017,10/30/2017,3578.00 
9QX62IL2,Elease Gluck,GTX Basic,Finjob,Won,10/22/2017,10/29/2017,544.00 
3GRTE6VM,Elease Gluck,MG Advanced,Dalttechnology,Won,10/22/2017,10/29/2017,3082.00 
E4BPOOL6,Elease Gluck,MG Advanced,Hottechi,Won,10/22/2017,10/24/2017,3450.00 
B894QWQM,Garret Kinder,GTXPro,Kan-code,Won,10/22/2017,10/29/2017,5360.00 
U9QMLC5Z,James Ascencio,GTXPro,Cheers,Won,10/22/2017,11/1/2017,4991.00 
VCQBM844,James Ascencio,MG Advanced,Cheers,Won,10/22/2017,10/30/2017,3294.00 
UE66OOQS,Jonathan Berthelot,GTX Plus Basic,Conecom,Lost,10/22/2017,10/30/2017,0.00 
W5ABRRKC,Markita Hansen,GTX Plus Basic,Rantouch,Won,10/22/2017,10/31/2017,981.00 
Y8KI5ANO,Marty Freudenburg,GTX Plus Basic,Isdom,Lost,10/22/2017,11/3/2017,0.00 
CTM8WFGW,Marty Freudenburg,GTX Plus Pro,Streethex,Won,10/22/2017,10/23/2017,6233.00 
RFUJTKVO,Marty Freudenburg,MG Special,Domzoom,Won,10/22/2017,11/28/2017,55.00 
ZMEKFXC5,Niesha Huffines,MG Special,Globex Corporation,Lost,10/22/2017,10/28/2017,0.00 
LO2BMO33,Niesha Huffines,GTX Plus Pro,Conecom,Won,10/22/2017,12/10/2017,6142.00 
GL2FM1RM,Rosalina Dieter,GTX Basic,,Engaging,10/22/2017,,
4ETFTKHJ,Rosalina Dieter,MG Special,Golddex,Lost,10/22/2017,10/29/2017,0.00 
528YB7Q0,Rosie Papadopoulos,GTX Plus Basic,Umbrella Corporation,Lost,10/22/2017,12/6/2017,0.00 
OFEUX5PI,Vicki Laflamme,GTXPro,Hatfan,Won,10/22/2017,10/28/2017,5190.00 
S3V8Z52J,Cassey Cress,MG Advanced,Initech,Lost,10/23/2017,10/25/2017,0.00 
TTYSSNJH,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,10/23/2017,11/1/2017,1027.00 
LROWI84G,Darcel Schlecht,GTX Plus Basic,Dontechi,Won,10/23/2017,10/31/2017,1237.00 
IQAP70OD,Darcel Schlecht,GTX Plus Basic,Streethex,Won,10/23/2017,10/29/2017,965.00 
JWWVG8KG,Darcel Schlecht,GTXPro,Inity,Won,10/23/2017,11/3/2017,5729.00 
7PEL3AIZ,Darcel Schlecht,GTXPro,Isdom,Won,10/23/2017,10/24/2017,5685.00 
NXQR7LX6,Darcel Schlecht,GTXPro,Rundofase,Won,10/23/2017,10/26/2017,4024.00 
JL358E5T,Donn Cantrell,GTX Basic,Silis,Won,10/23/2017,12/12/2017,511.00 
DHUG18WU,Elease Gluck,GTX Plus Pro,Sonron,Lost,10/23/2017,10/30/2017,0.00 
T6ENEYKW,Garret Kinder,GTXPro,Ontomedia,Lost,10/23/2017,11/4/2017,0.00 
3MGMH9AE,Gladys Colclough,MG Advanced,Stanredtax,Lost,10/23/2017,10/24/2017,0.00 
JJGRAQ2K,Kary Hendrixson,GTX Plus Pro,Rangreen,Engaging,10/23/2017,,
4Z84VV2P,Kary Hendrixson,GTXPro,Y-corporation,Won,10/23/2017,11/5/2017,4382.00 
DMYP7REE,Marty Freudenburg,GTX Plus Basic,Funholding,Lost,10/23/2017,11/19/2017,0.00 
1SKNSG2B,Marty Freudenburg,GTX Plus Pro,Treequote,Won,10/23/2017,10/30/2017,5516.00 
G6MUC5R6,Versie Hillebrand,GTX Plus Pro,Finhigh,Lost,10/23/2017,11/6/2017,0.00 
X7MN9ROG,Vicki Laflamme,GTX Plus Pro,,Engaging,10/23/2017,,
6445PW4Z,Vicki Laflamme,GTXPro,Rantouch,Lost,10/23/2017,10/24/2017,0.00 
CUJIRCWV,Vicki Laflamme,MG Special,Condax,Won,10/23/2017,12/28/2017,51.00 
YSFFEUCQ,Zane Levy,GTX Plus Basic,Groovestreet,Lost,10/23/2017,10/28/2017,0.00 
OX0NE27G,Zane Levy,GTX Plus Basic,Kan-code,Won,10/23/2017,10/31/2017,1195.00 
0B09WODM,Boris Faz,GTX Plus Basic,Mathtouch,Lost,10/24/2017,10/26/2017,0.00 
FSC4A2HZ,Cassey Cress,GTX Plus Pro,Silis,Lost,10/24/2017,10/25/2017,0.00 
YT5GLR6D,Cassey Cress,MG Advanced,Kinnamplus,Won,10/24/2017,11/2/2017,3588.00 
S7UVZXM3,Corliss Cosme,MG Special,,Engaging,10/24/2017,,
KOPJOMQE,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,10/24/2017,10/29/2017,0.00 
AS2BKSCT,Darcel Schlecht,GTX Plus Basic,Codehow,Lost,10/24/2017,11/8/2017,0.00 
S3GVO59B,Darcel Schlecht,GTXPro,Stanredtax,Won,10/24/2017,12/1/2017,5542.00 
L8POFR0T,James Ascencio,MG Advanced,Finjob,Won,10/24/2017,12/31/2017,3296.00 
RYF41KOV,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,10/24/2017,10/25/2017,0.00 
MV7NPCI9,Jonathan Berthelot,GTX Basic,Betatech,Won,10/24/2017,10/29/2017,519.00 
TSN98FPQ,Jonathan Berthelot,GTX Plus Basic,Betatech,Won,10/24/2017,10/25/2017,1243.00 
SQW60VII,Kami Bicknell,MG Advanced,Fasehatice,Lost,10/24/2017,10/26/2017,0.00 
PGG2DUPO,Lajuana Vencill,GTX Plus Basic,Ron-tech,Won,10/24/2017,10/31/2017,1133.00 
85U38YFD,Marty Freudenburg,GTX Basic,Hottechi,Lost,10/24/2017,12/24/2017,0.00 
M7V7UJHZ,Marty Freudenburg,MG Advanced,Genco Pura Olive Oil Company,Lost,10/24/2017,12/29/2017,0.00 
S56NVD4M,Maureen Marcano,GTX Plus Pro,Dalttechnology,Won,10/24/2017,11/10/2017,4945.00 
Y34O7SKI,Versie Hillebrand,MG Advanced,Treequote,Lost,10/24/2017,10/30/2017,0.00 
DSY9VD0O,Vicki Laflamme,GTX Basic,Cheers,Won,10/24/2017,10/26/2017,535.00 
HWOBBZWQ,Wilburn Farren,GTX Basic,,Engaging,10/24/2017,,
6ZR7IUC4,Zane Levy,MG Advanced,Zoomit,Lost,10/24/2017,11/7/2017,0.00 
8W9YXI59,Anna Snelling,MG Special,Cancity,Won,10/25/2017,11/26/2017,59.00 
OYH46MQB,Corliss Cosme,GTX Basic,,Engaging,10/25/2017,,
YEH9VQCD,Daniell Hammack,GTX Basic,Condax,Won,10/25/2017,10/27/2017,526.00 
35GT4NM9,Donn Cantrell,GTX Basic,Acme Corporation,Won,10/25/2017,11/5/2017,586.00 
MICIJ00A,Gladys Colclough,MG Advanced,Scottech,Lost,10/25/2017,10/27/2017,0.00 
D4ABG4I1,Jonathan Berthelot,GTXPro,Rundofase,Won,10/25/2017,11/10/2017,4356.00 
EMK9P63G,Markita Hansen,GTX Basic,Condax,Won,10/25/2017,10/26/2017,566.00 
HXGDBNAV,Maureen Marcano,MG Advanced,,Engaging,10/25/2017,,
7GWM1WT0,Moses Frase,GTX Basic,Hottechi,Won,10/25/2017,12/30/2017,537.00 
U0XWF9TW,Violet Mclelland,MG Special,The New York Inquirer,Won,10/25/2017,12/21/2017,47.00 
E8L9I3QP,Zane Levy,GTX Basic,Condax,Won,10/25/2017,11/3/2017,447.00 
63S5SNBC,Anna Snelling,GTX Plus Basic,Domzoom,Won,10/26/2017,10/27/2017,1103.00 
3PIPAOVU,Anna Snelling,MG Special,Finhigh,Won,10/26/2017,12/28/2017,57.00 
UBU4E17W,Cassey Cress,GTX Basic,Betasoloin,Lost,10/26/2017,11/6/2017,0.00 
99HAV7SY,Cecily Lampkin,GTX Plus Pro,Hottechi,Lost,10/26/2017,11/24/2017,0.00 
UX9D17FS,Corliss Cosme,GTXPro,Ontomedia,Won,10/26/2017,11/4/2017,4525.00 
FL804BH8,Darcel Schlecht,GTXPro,Isdom,Lost,10/26/2017,10/30/2017,0.00 
RWR0W3U8,Darcel Schlecht,GTXPro,Zumgoity,Lost,10/26/2017,10/27/2017,0.00 
8UU0I29V,Elease Gluck,GTX Basic,Fasehatice,Won,10/26/2017,10/28/2017,504.00 
89A54FHW,Gladys Colclough,GTXPro,Dontechi,Lost,10/26/2017,10/27/2017,0.00 
UGAEAB27,Marty Freudenburg,GTXPro,Scottech,Won,10/26/2017,10/31/2017,4377.00 
U2JI00ER,Marty Freudenburg,MG Advanced,Betatech,Won,10/26/2017,10/27/2017,3353.00 
56D231XJ,Maureen Marcano,GTX Plus Pro,Kan-code,Lost,10/26/2017,10/31/2017,0.00 
O2CFE5KX,Maureen Marcano,MG Special,Fasehatice,Won,10/26/2017,11/3/2017,50.00 
UCLGT98S,Niesha Huffines,GTX Basic,Conecom,Lost,10/26/2017,10/30/2017,0.00 
31IV2B9O,Vicki Laflamme,GTX Basic,,Engaging,10/26/2017,,
BZG9DI4Z,Vicki Laflamme,GTX Basic,Blackzim,Lost,10/26/2017,10/28/2017,0.00 
E2R39451,Vicki Laflamme,GTX Basic,Groovestreet,Lost,10/26/2017,10/27/2017,0.00 
KHQR5AKG,Vicki Laflamme,MG Advanced,Sunnamplex,Lost,10/26/2017,11/4/2017,0.00 
NMI79ZYT,Violet Mclelland,GTX Basic,Ganjaflex,Lost,10/26/2017,10/31/2017,0.00 
RU3HH59R,Violet Mclelland,GTX Basic,Zencorporation,Lost,10/26/2017,10/28/2017,0.00 
4D0K5T7T,Zane Levy,GTXPro,Gogozoom,Engaging,10/26/2017,,
IE1N4OUS,Anna Snelling,GTX Plus Pro,Rundofase,Won,10/27/2017,12/7/2017,5269.00 
A5IABHP1,Boris Faz,GTXPro,Bioplex,Won,10/27/2017,10/28/2017,5275.00 
FOFS0O2G,Cassey Cress,GTX Plus Pro,Xx-zobam,Lost,10/27/2017,10/29/2017,0.00 
66BQC4C9,Cecily Lampkin,MG Advanced,Conecom,Lost,10/27/2017,11/7/2017,0.00 
GXQJVJQT,Corliss Cosme,GTX Basic,Mathtouch,Won,10/27/2017,10/29/2017,601.00 
PP4ZY6TZ,Darcel Schlecht,GTK 500,Treequote,Lost,10/27/2017,11/10/2017,0.00 
7TOPAQ9Y,Darcel Schlecht,MG Special,Finhigh,Won,10/27/2017,12/29/2017,53.00 
7NJS374V,Elease Gluck,MG Special,Groovestreet,Won,10/27/2017,11/10/2017,46.00 
KKO2EFHS,James Ascencio,GTXPro,Hatfan,Lost,10/27/2017,10/29/2017,0.00 
PJJMVZAL,Jonathan Berthelot,GTX Basic,Treequote,Won,10/27/2017,10/29/2017,538.00 
MFYR7SSG,Kami Bicknell,MG Special,Plexzap,Won,10/27/2017,12/15/2017,53.00 
F2F1LPTA,Lajuana Vencill,MG Advanced,Dontechi,Won,10/27/2017,11/3/2017,3296.00 
QVP4LFVD,Markita Hansen,GTX Basic,Doncon,Lost,10/27/2017,10/28/2017,0.00 
7FZMWZJT,Marty Freudenburg,MG Advanced,Isdom,Won,10/27/2017,11/7/2017,3561.00 
8THGVJ52,Maureen Marcano,GTX Plus Pro,Singletechno,Won,10/27/2017,11/6/2017,5655.00 
M827K2PI,Moses Frase,GTX Basic,Domzoom,Won,10/27/2017,12/14/2017,656.00 
4ETZYSN3,Reed Clapper,MG Advanced,Donquadtech,Won,10/27/2017,11/5/2017,3258.00 
SZDGWQLT,Rosalina Dieter,GTX Basic,Goodsilron,Won,10/27/2017,11/12/2017,577.00 
YM5F751C,Versie Hillebrand,MG Special,Statholdings,Won,10/27/2017,10/28/2017,50.00 
G7U0HP7Q,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,10/27/2017,10/29/2017,0.00 
FRNGLIYS,Anna Snelling,MG Special,dambase,Won,10/28/2017,10/29/2017,66.00 
OY08XJ2E,Corliss Cosme,GTX Plus Basic,Gekko & Co,Won,10/28/2017,11/12/2017,1079.00 
ZSZFPCYS,Darcel Schlecht,MG Advanced,Conecom,Lost,10/28/2017,10/29/2017,0.00 
BXCEXXP4,Donn Cantrell,MG Advanced,Donquadtech,Lost,10/28/2017,11/3/2017,0.00 
H3K2E35I,Elease Gluck,GTK 500,Cheers,Won,10/28/2017,10/29/2017,27971.00 
P5C842B5,Kami Bicknell,GTX Plus Pro,,Engaging,10/28/2017,,
7EHJYKWE,Kary Hendrixson,GTX Basic,Xx-holding,Engaging,10/28/2017,,
LB6S2ONR,Markita Hansen,GTX Basic,Y-corporation,Won,10/28/2017,11/11/2017,598.00 
6BRNE2DV,Versie Hillebrand,MG Special,Statholdings,Lost,10/28/2017,10/29/2017,0.00 
ST4H8MB7,Vicki Laflamme,GTXPro,J-Texon,Lost,10/28/2017,10/29/2017,0.00 
VMGCRSWP,Violet Mclelland,MG Special,Bluth Company,Won,10/28/2017,11/14/2017,61.00 
4HJIT2B6,Zane Levy,GTX Basic,Rantouch,Lost,10/28/2017,11/7/2017,0.00 
DJY7S9AI,Zane Levy,MG Advanced,Plusstrip,Won,10/28/2017,11/12/2017,3082.00 
X6MHLE33,Cassey Cress,GTX Basic,Gekko & Co,Lost,10/29/2017,11/12/2017,0.00 
TLAWJR5V,Corliss Cosme,GTX Plus Pro,Ontomedia,Won,10/29/2017,11/11/2017,5646.00 
SQ63LXS8,Darcel Schlecht,MG Advanced,Codehow,Lost,10/29/2017,11/4/2017,0.00 
L3PLDC1Y,Darcel Schlecht,GTXPro,Codehow,Won,10/29/2017,10/30/2017,4733.00 
HMG6NWSR,Gladys Colclough,MG Advanced,Cancity,Won,10/29/2017,12/30/2017,2931.00 
KNH4ZX85,Jonathan Berthelot,MG Special,Bioholding,Won,10/29/2017,10/31/2017,62.00 
FV7Y3ZPO,Rosie Papadopoulos,MG Advanced,Konex,Lost,10/29/2017,11/3/2017,0.00 
DDQ0MDYY,Zane Levy,GTXPro,Green-Plus,Won,10/29/2017,10/31/2017,4178.00 
HFER9GET,Cassey Cress,GTXPro,Kinnamplus,Won,10/30/2017,11/4/2017,5239.00 
0N11U6L3,Daniell Hammack,GTX Plus Basic,Acme Corporation,Engaging,10/30/2017,,
005JS57S,Gladys Colclough,GTX Basic,Treequote,Won,10/30/2017,11/11/2017,539.00 
W5FH95XO,Hayden Neloms,MG Special,,Engaging,10/30/2017,,
TWDNQ9TX,Jonathan Berthelot,GTX Plus Basic,Rangreen,Won,10/30/2017,10/31/2017,973.00 
G289FPBV,Lajuana Vencill,MG Special,Statholdings,Lost,10/30/2017,10/31/2017,0.00 
G9H0MWBL,Reed Clapper,GTX Plus Pro,Ganjaflex,Lost,10/30/2017,10/31/2017,0.00 
P2YWZPES,Vicki Laflamme,GTX Basic,Konex,Won,10/30/2017,11/4/2017,622.00 
NPGETEDZ,Zane Levy,GTX Plus Basic,Sunnamplex,Lost,10/30/2017,11/15/2017,0.00 
J5I6Y4RN,Anna Snelling,MG Special,Isdom,Lost,10/31/2017,11/10/2017,0.00 
XRMOUF1R,Boris Faz,MG Advanced,Condax,Won,10/31/2017,11/7/2017,4172.00 
TL0UILCV,Cassey Cress,GTXPro,Umbrella Corporation,Won,10/31/2017,11/14/2017,4529.00 
FAS4V07H,Cassey Cress,MG Advanced,Konex,Won,10/31/2017,12/10/2017,2695.00 
3Z9AX43T,Darcel Schlecht,GTXPro,Cancity,Lost,10/31/2017,12/22/2017,0.00 
5JO7SIGB,Darcel Schlecht,GTXPro,Conecom,Lost,10/31/2017,11/10/2017,0.00 
8MQPNCCU,Donn Cantrell,GTX Basic,Ganjaflex,Won,10/31/2017,11/9/2017,486.00 
2DT70XCQ,Donn Cantrell,GTX Basic,Plussunin,Won,10/31/2017,11/8/2017,450.00 
O1SCOU11,Elease Gluck,MG Special,,Engaging,10/31/2017,,
HYBR36NG,Elease Gluck,MG Special,Finjob,Lost,10/31/2017,11/9/2017,0.00 
WXOL5HTS,Garret Kinder,GTX Plus Pro,Ontomedia,Won,10/31/2017,11/8/2017,6818.00 
F15SU034,Gladys Colclough,MG Advanced,Condax,Won,10/31/2017,12/21/2017,3298.00 
OMCFUDOU,James Ascencio,GTXPro,,Engaging,10/31/2017,,
KLBW3TOH,Kami Bicknell,GTX Plus Pro,Goodsilron,Won,10/31/2017,11/9/2017,5512.00 
ESNS1OS9,Kami Bicknell,GTX Plus Pro,Kan-code,Won,10/31/2017,11/7/2017,4742.00 
HDUZC4G9,Kary Hendrixson,GTX Basic,Y-corporation,Won,10/31/2017,11/2/2017,653.00 
1629C4UW,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,10/31/2017,11/10/2017,0.00 
0OXJ2HOP,Markita Hansen,MG Advanced,Dalttechnology,Won,10/31/2017,11/11/2017,4058.00 
RCGBY4IA,Reed Clapper,GTX Basic,Condax,Won,10/31/2017,11/1/2017,553.00 
8R0HTKUK,Rosie Papadopoulos,GTX Plus Pro,Xx-zobam,Lost,10/31/2017,11/7/2017,0.00 
W2ZRP2EC,Vicki Laflamme,MG Special,Kan-code,Lost,10/31/2017,11/3/2017,0.00 
HN6TZPAF,Wilburn Farren,GTX Plus Pro,,Engaging,10/31/2017,,
AEH9XJ3T,Cassey Cress,GTX Plus Basic,Kan-code,Lost,11/1/2017,11/13/2017,0.00 
X3DSI0TQ,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Lost,11/1/2017,11/15/2017,0.00 
MG3X7625,Cecily Lampkin,GTX Plus Pro,Isdom,Won,11/1/2017,12/22/2017,5504.00 
8JR8LXEU,Gladys Colclough,MG Special,Betatech,Won,11/1/2017,11/5/2017,53.00 
KMRR1P94,Jonathan Berthelot,GTX Basic,Treequote,Lost,11/1/2017,11/17/2017,0.00 
JRCD2VQY,Kami Bicknell,MG Advanced,Fasehatice,Won,11/1/2017,11/6/2017,3064.00 
FXKBY5FR,Maureen Marcano,MG Advanced,Rantouch,Won,11/1/2017,11/14/2017,2866.00 
8415S7ZV,Vicki Laflamme,GTX Basic,Goodsilron,Lost,11/1/2017,11/6/2017,0.00 
UZ83LE9X,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,11/1/2017,11/10/2017,0.00 
GIDII30C,Vicki Laflamme,GTX Plus Basic,Lexiqvolax,Won,11/1/2017,11/10/2017,960.00 
IVVBVNDH,Vicki Laflamme,MG Special,Nam-zim,Won,11/1/2017,11/2/2017,55.00 
854QZNWK,Violet Mclelland,MG Special,,Engaging,11/1/2017,,
FBKK68G6,Boris Faz,GTXPro,Donquadtech,Won,11/2/2017,11/7/2017,4155.00 
46UHJGY0,Corliss Cosme,MG Special,,Engaging,11/2/2017,,
SSSTYFDY,Daniell Hammack,GTX Plus Basic,Condax,Lost,11/2/2017,11/5/2017,0.00 
VSMB0KJW,Donn Cantrell,GTX Basic,Bubba Gump,Won,11/2/2017,11/28/2017,532.00 
UVS5WJRG,Jonathan Berthelot,GTX Basic,Cancity,Won,11/2/2017,11/3/2017,479.00 
MOBO9N8H,Kami Bicknell,GTX Basic,Xx-holding,Lost,11/2/2017,11/7/2017,0.00 
N2249A7T,Markita Hansen,GTXPro,,Engaging,11/2/2017,,
5HHFR0VZ,Markita Hansen,GTXPro,Xx-holding,Won,11/2/2017,11/29/2017,4521.00 
0DYZ71WX,Reed Clapper,GTX Basic,Ganjaflex,Won,11/2/2017,11/16/2017,585.00 
Q1Q3D9BZ,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,11/2/2017,11/7/2017,0.00 
9KV5GM4U,Vicki Laflamme,GTX Basic,Sonron,Won,11/2/2017,11/6/2017,430.00 
6X24V0NC,Darcel Schlecht,GTXPro,Codehow,Lost,11/3/2017,11/9/2017,0.00 
IIZV9WFC,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,11/3/2017,12/2/2017,577.00 
E1LFK6E3,Kami Bicknell,GTX Basic,,Engaging,11/3/2017,,
XSEG5T4H,Markita Hansen,GTX Plus Basic,Zoomit,Engaging,11/3/2017,,
WTZ2AHNW,Marty Freudenburg,GTXPro,Treequote,Won,11/3/2017,12/18/2017,4591.00 
RQ5FNR4O,Maureen Marcano,GTX Basic,Groovestreet,Won,11/3/2017,11/18/2017,662.00 
9BZBU2GY,Maureen Marcano,GTX Plus Pro,Plusstrip,Won,11/3/2017,12/31/2017,5091.00 
1FMCUSFS,Boris Faz,GTX Plus Pro,Plussunin,Won,11/4/2017,12/8/2017,5737.00 
WJO52I18,Cassey Cress,GTXPro,Inity,Engaging,11/4/2017,,
ZQSSHSL7,Cassey Cress,GTX Basic,Donquadtech,Won,11/4/2017,11/6/2017,583.00 
SWYO7V7O,Darcel Schlecht,GTXPro,Hottechi,Lost,11/4/2017,11/8/2017,0.00 
62UFJ4IQ,James Ascencio,GTX Plus Pro,Sunnamplex,Won,11/4/2017,11/10/2017,5031.00 
SQ71BWHG,Kary Hendrixson,GTXPro,Zencorporation,Engaging,11/4/2017,,
ON821ADT,Markita Hansen,GTXPro,,Engaging,11/4/2017,,
ZO4FDMPS,Marty Freudenburg,GTXPro,Rangreen,Lost,11/4/2017,11/5/2017,0.00 
T7N0RX05,Maureen Marcano,GTX Plus Pro,,Engaging,11/4/2017,,
D9LUG4D8,Reed Clapper,GTXPro,Plussunin,Won,11/4/2017,11/21/2017,4237.00 
M23VU0A9,Rosie Papadopoulos,GTX Plus Pro,Konex,Lost,11/4/2017,11/14/2017,0.00 
RN67OVFW,Zane Levy,GTX Basic,,Engaging,11/4/2017,,
YAVTI45C,Zane Levy,GTX Basic,Fasehatice,Won,11/4/2017,12/12/2017,481.00 
XZUEXEUH,Anna Snelling,GTX Basic,Betatech,Won,11/5/2017,11/9/2017,480.00 
IBB0VGUN,Cassey Cress,MG Special,,Engaging,11/5/2017,,
0CR37ETK,Corliss Cosme,MG Advanced,,Engaging,11/5/2017,,
MA56XGWR,Daniell Hammack,GTX Basic,Iselectrics,Engaging,11/5/2017,,
6Z3EP424,Elease Gluck,MG Special,Nam-zim,Won,11/5/2017,11/16/2017,51.00 
VPIXVUUE,Gladys Colclough,GTX Basic,Cancity,Lost,11/5/2017,11/16/2017,0.00 
F98UFHM2,Gladys Colclough,MG Special,Gogozoom,Won,11/5/2017,12/31/2017,52.00 
NNNEMOZ5,James Ascencio,GTX Plus Pro,,Engaging,11/5/2017,,
JB7JEEI5,James Ascencio,GTX Plus Basic,Sunnamplex,Won,11/5/2017,11/22/2017,1218.00 
FQP39JQV,Kary Hendrixson,GTX Plus Pro,Plusstrip,Won,11/5/2017,11/12/2017,5681.00 
PWW6TH3V,Marty Freudenburg,MG Advanced,Dontechi,Lost,11/5/2017,11/17/2017,0.00 
KXEZ5B3Q,Reed Clapper,MG Special,Massive Dynamic,Lost,11/5/2017,11/17/2017,0.00 
3UA6O3NG,Reed Clapper,GTX Plus Pro,Konex,Won,11/5/2017,11/7/2017,6767.00 
QD7MU7DD,Rosie Papadopoulos,GTXPro,,Engaging,11/5/2017,,
3ML02CAH,Versie Hillebrand,MG Special,Cancity,Won,11/5/2017,11/11/2017,61.00 
T7AHYN7O,Violet Mclelland,MG Special,Opentech,Lost,11/5/2017,11/21/2017,0.00 
9BMWYLQV,Zane Levy,MG Special,Scotfind,Won,11/5/2017,11/17/2017,62.00 
I5VHXAWW,Boris Faz,GTX Plus Pro,Bluth Company,Engaging,11/6/2017,,
76ZQP7QY,Darcel Schlecht,GTXPro,Betatech,Lost,11/6/2017,11/7/2017,0.00 
DP7QR35U,Elease Gluck,GTX Plus Basic,Faxquote,Lost,11/6/2017,11/7/2017,0.00 
VAD1MF34,Gladys Colclough,MG Special,Konmatfix,Won,11/6/2017,12/19/2017,48.00 
J9PCNCUP,Kary Hendrixson,GTX Basic,Golddex,Engaging,11/6/2017,,
6AA52750,Niesha Huffines,GTXPro,Funholding,Lost,11/6/2017,11/13/2017,0.00 
1BW8S7JD,Violet Mclelland,MG Special,,Engaging,11/6/2017,,
WOD9UKMP,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,11/7/2017,11/18/2017,1059.00 
C2FSIMZP,Corliss Cosme,GTXPro,,Engaging,11/7/2017,,
T482GHJQ,Darcel Schlecht,GTXPro,Konmatfix,Won,11/7/2017,12/20/2017,5031.00 
JFIL5JU0,Lajuana Vencill,GTX Basic,dambase,Won,11/7/2017,12/22/2017,557.00 
3GVL1I1G,Rosie Papadopoulos,MG Advanced,Bluth Company,Won,11/7/2017,11/14/2017,3426.00 
72C58IRY,Cecily Lampkin,MG Advanced,Funholding,Won,11/8/2017,11/26/2017,2968.00 
MMIYELAE,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Won,11/8/2017,11/19/2017,1071.00 
GS9UKUGV,Jonathan Berthelot,GTXPro,Treequote,Lost,11/8/2017,11/16/2017,0.00 
X9MTGVJZ,Kami Bicknell,GTX Plus Pro,Sunnamplex,Lost,11/8/2017,11/26/2017,0.00 
